,REPORT_DATE,REPORTED_DATE,FREQ_CODE,SECURITY_CODE,AUDITED,MONTH_IN_PERIOD,BIS_1,BIS_2,BIS_3,BIS_4,BIS_5,BIS_6,BIS_7,BIS_8,BIS_9,BIS_10,BIS_11,BIS_12,BIS_13,BIS_14A,BIS_14,BIS_15,BIS_16,BIS_17,BIS_18,BIS_19,BIS_20,BIS_22,BIS_22A,BIS_23,BIS_21,CREATED_DATE,UPDATED_DATE
57,2022-12-31,2023-03-28,Y,VPB,Y,0,62200249811479.0,-21179191787459.0,41021058024020.0,10455694898853.0,-4017942750327.0,6437752148526.0,-618049991189.0,-149193564299.0,508754841690.0,13017038765244.0,-2433071723702.0,10583967041542.0,12801232000.0,57797089732290.0,-14115731349062.0,43681358383228.0,-22461226377462.0,21220132005766.0,-4859847976952.0,548522951005.0,-4311325025947.0,-1259161727377.0,18167968707196.0,2718.0,16908806979819.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
58,2022-12-31,2023-01-30,Q,TCB,N,0,12250039010395.0,-5430628495169.0,6819410515226.0,3347346446399.0,-812774035845.0,2534572410554.0,-304011439875.0,-11259207402.0,-106392684085.0,1107239517458.0,-612267540945.0,494971976513.0,30142358.0,9427321713289.0,-3989839546494.0,5437482166795.0,-691259020210.0,4746223146585.0,-1213782650165.0,39646565115.0,-1174136085050.0,27815435133.0,3544271626402.0,0.0,3572087061535.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
59,2022-12-31,2023-03-30,Y,TCB,Y,0,44752636007524.0,-14462861327402.0,30289774680122.0,10840337349888.0,-2312842931579.0,8527494418309.0,-275062992808.0,-241845355566.0,425553046701.0,4499948810253.0,-2332573793296.0,2167375016957.0,8791134333.0,40902079948048.0,-13398017938683.0,27504062009365.0,-1936293581592.0,25567768427773.0,-5174932022279.0,43590057009.0,-5131341965270.0,286049116328.0,20150377346175.0,0.0,20436426462503.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
60,2022-12-31,,Y,BAOVIETBAN,Y,12,3602122689713.0,-2803469859793.0,798652829920.0,626665321002.0,-55114157019.0,571551163983.0,32505601375.0,32331876268.0,-124932310420.0,113989019644.0,-30059194218.0,83929825426.0,0.0,1394038986552.0,-741322346251.0,652716640301.0,-562503667264.0,90212973037.0,-19711554391.0,-19711554391.0,0.0,0.0,70501418646.0,224.0,70501418646.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
61,2022-12-31,,Q,BAOVIETBAN,N,3,1229865109178.0,-918134817187.0,311730291991.0,422196651833.0,-14260396961.0,407936254872.0,21377665632.0,3326252229.0,2377492415.0,9457915423.0,41395100143.0,50853015566.0,0.0,797600972705.0,-261613651858.0,535987320847.0,-481969682929.0,54017637918.0,-12472487367.0,-12472487367.0,0.0,0.0,41545150551.0,0.0,41545150551.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
62,2023-03-31,2023-04-28,Q,KLB,N,0,2026716258990.0,-1419099156318.0,607617102672.0,114412967856.0,-1773214690.0,112639753166.0,574501003.0,0.0,9798198745.0,16054751955.0,-3506934512.0,12547817443.0,0.0,743177373029.0,-454171600921.0,289005772108.0,-86870987865.0,202134784243.0,-40572713015.0,0.0,40572713015.0,0.0,161562071228.0,447.0,161562071228.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
63,2021-06-30,,Q,BID,Y,3,26171067000000.0,-13241606000000.0,12929461000000.0,2702988000000.0,-961339000000.0,1741649000000.0,405421000000.0,121802000000.0,-162263000000.0,2406503000000.0,-218836000000.0,2187667000000.0,67927000000.0,17291664000000.0,-4108256000000.0,13183408000000.0,-8519881000000.0,4663527000000.0,-924352000000.0,-924885000000.0,533000000.0,-80463000000.0,3658712000000.0,0.0,3739175000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
64,2021-09-30,2021-10-29,Q,VPB,N,0,11504642477892.0,-4030411340252.0,7474231137640.0,1472397687123.0,-681854463996.0,790543223127.0,-9619128214.0,-11009762983.0,727317723187.0,1825218710197.0,-666549603869.0,1158669106328.0,2476337658.0,10132608636743.0,-2455567641190.0,7677040995553.0,-4978669685765.0,2698371309788.0,-537551283543.0,0.0,537551283543.0,0.0,2160820026245.0,0.0,2160820026245.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
65,2020-12-31,,Q,BAOVIETBAN,N,3,692478681304.0,-624648803567.0,67829877737.0,30483378575.0,-14060691208.0,16422687367.0,-2377468553.0,-5898505614.0,28193078489.0,37174011737.0,-16497698403.0,20676313334.0,0.0,124845982760.0,-161282232792.0,-36436250032.0,83619336223.0,47183086191.0,-9505846661.0,-9505846661.0,0.0,0.0,37677239530.0,0.0,37677239530.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
66,2020-12-31,,Y,BAOVIETBAN,Y,12,3128431888599.0,-2604840556169.0,523591332430.0,315649744182.0,-35321602543.0,280328141639.0,4241566544.0,23473359461.0,23049632415.0,47446131164.0,-17121604652.0,30324526512.0,0.0,885008559001.0,-605377478130.0,279631080871.0,-207394257854.0,72236823017.0,-15192556366.0,-15192556366.0,0.0,0.0,57044266651.0,164.0,57044266651.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
67,2021-03-31,,Q,BAOVIETBAN,N,3,862401121225.0,-574574787183.0,287826334042.0,25263236607.0,-7082507721.0,18180728886.0,3051975861.0,39375186783.0,-21430733193.0,5089167354.0,-2763399.0,5086403955.0,0.0,332089896334.0,-144248905651.0,187840990683.0,-181017286531.0,6823704152.0,-1240856230.0,-1240856230.0,0.0,0.0,5582847922.0,0.0,5582847922.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
68,2021-06-30,,Q,BAOVIETBAN,Y,3,859578679104.0,-533618018251.0,325960660853.0,33585301654.0,-13082219948.0,20503081706.0,4470930094.0,-628106245.0,-15477614080.0,22236975651.0,-95428541.0,22141547110.0,0.0,356970499438.0,-148384800732.0,208585698706.0,-198554685658.0,10031013048.0,-2006202610.0,-2006202610.0,0.0,0.0,8024810438.0,0.0,8024810438.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
69,2021-12-31,2022-03-30,Y,BID,Y,0,101007908000000.0,-54184600000000.0,46823308000000.0,10370092000000.0,-3755811000000.0,6614281000000.0,1896154000000.0,586241000000.0,207431000000.0,8957444000000.0,-2778592000000.0,6178852000000.0,187622000000.0,62493889000000.0,-19465321000000.0,43028568000000.0,-29480917000000.0,13547651000000.0,-2707403000000.0,1023000000.0,-2706380000000.0,-301133000000.0,11142404000000.0,1729.0,10841271000000.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
70,2021-12-31,2022-01-29,Q,BID,N,0,24788144000000.0,-13934803000000.0,10853341000000.0,3000395000000.0,-1156141000000.0,1844254000000.0,654874000000.0,12748000000.0,578291000000.0,3199405000000.0,-1925725000000.0,1273680000000.0,34547000000.0,15251735000000.0,-6145777000000.0,9105958000000.0,-6237747000000.0,2868211000000.0,-573027000000.0,432000000.0,-572595000000.0,77912000000.0,2217704000000.0,0.0,2295616000000.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
71,2022-03-31,2022-04-19,Q,PGB,N,0,597134365241.0,-362362642882.0,234771722359.0,20218747143.0,-9523963038.0,10694784105.0,10184775855.0,0.0,29367185046.0,70650672741.0,-7342339443.0,63308333298.0,0.0,348326800663.0,-152914689993.0,195412110670.0,-68804169333.0,126607941337.0,-25321588267.0,0.0,25321588267.0,0.0,101286353070.0,0.0,101286353070.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
72,2022-03-31,2022-04-20,Q,TIN,N,0,394115201806.0,-87356576141.0,306758625665.0,5667576831.0,-14096626390.0,-8429049559.0,12769768.0,5368071212.0,-367297529.0,32309562214.0,-10380267721.0,21929294493.0,0.0,325272414050.0,-128527406326.0,196745007724.0,-188981479255.0,7763528469.0,0.0,0.0,0.0,0.0,7763528469.0,113.0,7763528469.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
73,2022-06-30,,Q,LPB,Y,3,6064478000000.0,-3019606000000.0,3044872000000.0,372927000000.0,-69553000000.0,303374000000.0,52308000000.0,0.0,356233000000.0,37389000000.0,-22340000000.0,15049000000.0,825000000.0,3772661000000.0,-1342045000000.0,2430616000000.0,-637431000000.0,1793185000000.0,-358500000000.0,-358500000000.0,0.0,0.0,1434685000000.0,913.0,1434685000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
74,2022-09-30,2022-10-19,Q,SGB,N,0,485013000000.0,-270765000000.0,214248000000.0,18041000000.0,-8924000000.0,9117000000.0,6331000000.0,0.0,0.0,11497000000.0,-4383000000.0,7114000000.0,0.0,236810000000.0,-155851000000.0,80959000000.0,-20783000000.0,60176000000.0,-12112000000.0,0.0,12112000000.0,0.0,48064000000.0,0.0,48064000000.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
75,2022-09-30,2022-10-24,Q,SSB,N,0,3945854469053.0,-2161300696258.0,1784553772795.0,384073815176.0,-57977527202.0,326096287974.0,26125697089.0,59769451565.0,11713580427.0,101664708043.0,-57310579037.0,44354129006.0,182724438.0,2252795643294.0,-883521290282.0,1369274353012.0,-159221499657.0,1210052853355.0,-245300795589.0,0.0,-245300795589.0,0.0,964752057766.0,0.0,964752057766.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
76,2022-09-30,2022-10-25,Q,BVB,N,0,1414154000000.0,-951868000000.0,462286000000.0,47017000000.0,-31383000000.0,15634000000.0,36139000000.0,0.0,-8264000000.0,19227000000.0,-6258000000.0,12969000000.0,0.0,518764000000.0,-388431000000.0,130333000000.0,-61854000000.0,68479000000.0,-13971000000.0,0.0,13971000000.0,0.0,54508000000.0,148.0,54508000000.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
77,2022-12-31,,Q,PVF,N,3,4551869000000.0,-3340563000000.0,1211306000000.0,168230000000.0,-114959000000.0,53271000000.0,-44941000000.0,43182000000.0,-271761000000.0,281198000000.0,-106350000000.0,174848000000.0,4900000000.0,1170805000000.0,-990042000000.0,180763000000.0,-166285000000.0,14478000000.0,-3019000000.0,-3019000000.0,0.0,-2981000000.0,8478000000.0,10.0,11459000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
78,2022-12-31,,Y,PVF,N,12,13852724000000.0,-10795576000000.0,3057148000000.0,652646000000.0,-334459000000.0,318187000000.0,-58942000000.0,296140000000.0,64313000000.0,432903000000.0,-243123000000.0,189780000000.0,16101000000.0,3882727000000.0,-3198682000000.0,684045000000.0,-581347000000.0,102698000000.0,-17978000000.0,-17978000000.0,0.0,-20364000000.0,64356000000.0,72.0,84720000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
79,2021-12-31,2022-01-28,Q,MSB,N,0,2553164826675.0,-860623729639.0,1692541097036.0,531104425836.0,-106157054680.0,424947371156.0,100908964656.0,2294332311.0,167376283802.0,663854209901.0,-235262927798.0,428591282103.0,101827523654.0,2918486854718.0,-1422897021033.0,1495589833685.0,-535733221635.0,959856612050.0,-213601126430.0,3740652.0,-213597385778.0,0.0,746259226272.0,489.0,746259226272.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
80,2021-06-30,,Q,SCB,Y,3,8436366000000.0,-9580763000000.0,-1144397000000.0,1292468000000.0,-317239000000.0,975229000000.0,127661000000.0,6175000000.0,1106637000000.0,508765000000.0,-6411000000.0,502354000000.0,175000000.0,1573834000000.0,-1302711000000.0,271123000000.0,-137298000000.0,133825000000.0,-83416000000.0,-77679000000.0,-5737000000.0,11337000000.0,61746000000.0,229.0,50409000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
81,2021-09-30,2021-10-29,Q,BID,N,0,25989671000000.0,-13785010000000.0,12204661000000.0,2446148000000.0,-851927000000.0,1594221000000.0,456922000000.0,-2421000000.0,151461000000.0,1202802000000.0,-408752000000.0,794050000000.0,47882000000.0,15246776000000.0,-5070807000000.0,10175969000000.0,-7502132000000.0,2673837000000.0,-546819000000.0,-4702000000.0,-551521000000.0,-74300000000.0,2196616000000.0,2048016000000.0,2122316000000.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
82,2022-03-31,2022-04-19,Q,EVF,N,0,708011256692.0,-439097972236.0,268913284456.0,34479201125.0,-39502729632.0,-5023528507.0,639873153.0,0.0,2879861215.0,1870737907.0,-63143697.0,1807594210.0,330000000.0,269547084527.0,-61166587079.0,208380497448.0,-63629833144.0,144750664304.0,0.0,0.0,0.0,0.0,144750664304.0,449.0,144750664304.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
83,2022-03-31,2022-04-26,Q,TCB,N,0,10688076363243.0,-2577012968160.0,8111063395083.0,2397261721764.0,-604535168801.0,1792726552963.0,34071887142.0,-95677797266.0,-218697535364.0,972806084465.0,-484307122769.0,488498961696.0,51179483.0,10112036643737.0,-3108320282028.0,7003716361709.0,-218386127522.0,6785330234187.0,-1170785754967.0,0.0,-1170785754967.0,109929511985.0,5504614967235.0,0.0,5614544479220.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
84,2022-03-31,2022-04-30,Q,STB,N,0,7495246000000.0,-4755787000000.0,2739459000000.0,2110416000000.0,-574799000000.0,1535617000000.0,297932000000.0,0.0,-2492000000.0,563972000000.0,-18393000000.0,545579000000.0,9166000000.0,5125261000000.0,-2831806000000.0,2293455000000.0,-704509000000.0,1588946000000.0,-314870000000.0,0.0,-314870000000.0,0.0,1274076000000.0,0.0,1274076000000.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
85,2022-03-31,,Q,PVF,N,3,2993122000000.0,-2401839000000.0,591283000000.0,169984000000.0,-59656000000.0,110328000000.0,-78545000000.0,75470000000.0,242479000000.0,53340000000.0,-15623000000.0,37717000000.0,4241000000.0,982973000000.0,-690662000000.0,292311000000.0,-246881000000.0,45430000000.0,-8974000000.0,-8974000000.0,0.0,6849000000.0,43305000000.0,33.0,36456000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
86,2021-12-31,,Y,AGRB,Y,12,109765749000000.0,-62724584000000.0,47041165000000.0,8773309000000.0,-3668350000000.0,5104959000000.0,1515012000000.0,-123534000000.0,309926000000.0,9072731000000.0,-814819000000.0,8257912000000.0,784000000.0,62106224000000.0,-24801001000000.0,37305223000000.0,-22047625000000.0,15257598000000.0,-2996566000000.0,-3001537000000.0,4971000000.0,-228859000000.0,12032173000000.0,0.0,12261032000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
87,2022-09-30,2022-10-28,Q,NAB,N,0,11054339195208.0,-6771150131332.0,4283189063876.0,280584763740.0,-72935164072.0,207649599668.0,45872001017.0,0.0,272985838086.0,24186935327.0,-15361431797.0,8825503530.0,151200000.0,4818673206177.0,-2239731117798.0,2578942088379.0,-779851928786.0,1799090159593.0,-364727644442.0,0.0,-364727644442.0,0.0,1434362515151.0,2794.0,1434362515151.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
88,2022-12-31,2023-01-18,Q,VIB,N,0,7780419000000.0,-3869378000000.0,3911041000000.0,1286483000000.0,-446671000000.0,839812000000.0,-51797000000.0,0.0,-97173000000.0,107457000000.0,-22737000000.0,84720000000.0,0.0,4686603000000.0,-1566220000000.0,3120383000000.0,-353349000000.0,2767034000000.0,-550115000000.0,0.0,-550115000000.0,0.0,2216919000000.0,3971000000.0,2216919000000.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
89,2022-12-31,2023-02-14,Y,VIB,Y,0,27509339000000.0,-12546784000000.0,14962555000000.0,4528970000000.0,-1340589000000.0,3188381000000.0,-275032000000.0,0.0,-175843000000.0,408366000000.0,-53484000000.0,354882000000.0,2895000000.0,18057838000000.0,-6197114000000.0,11860724000000.0,-1279609000000.0,10581115000000.0,-2112348000000.0,0.0,2112348000000.0,0.0,8468767000000.0,3971000000.0,8468767000000.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
90,2021-09-30,2021-11-04,Q,SCB,N,0,17484744129850.0,-9601376611695.0,7883367518155.0,631299206005.0,-133062887249.0,498236318756.0,110235217270.0,3572554525.0,209619208456.0,117850954943.0,-2134174869.0,115716780074.0,4051000000.0,8824798597236.0,-1537150230613.0,7287648366623.0,-6991049636382.0,296598730241.0,-36685956742.0,-5737262334.0,42423219076.0,0.0,254175511165.0,0.0,254175511165.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
91,2022-06-30,,Q,PGB,Y,3,662778000000.0,-354737000000.0,308041000000.0,26074000000.0,-8945000000.0,17129000000.0,11206000000.0,0.0,266000000.0,16259000000.0,-709000000.0,15550000000.0,40000000.0,352232000000.0,-159842000000.0,192390000000.0,-73723000000.0,118667000000.0,-24020000000.0,-24020000000.0,0.0,0.0,94647000000.0,653.0,94647000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
92,2022-12-31,2023-03-31,Y,HDB,Y,0,33323404000000.0,-15311836000000.0,18011568000000.0,3308455000000.0,-351637000000.0,2956818000000.0,134237000000.0,16986000000.0,312620000000.0,588126000000.0,-60036000000.0,528090000000.0,6785000000.0,21967104000000.0,-8630709000000.0,13336395000000.0,-3068339000000.0,10268056000000.0,-2091986000000.0,33400000000.0,-2058586000000.0,459676000000.0,7749794000000.0,0.0,8209470000000.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
93,2022-12-31,2023-01-31,Q,HDB,N,0,9775550000000.0,-4843448000000.0,4932102000000.0,936071000000.0,-116054000000.0,820017000000.0,-65593000000.0,351000000.0,-3876000000.0,163947000000.0,-21898000000.0,185845000000.0,0.0,5868846000000.0,-2671102000000.0,3197744000000.0,-945792000000.0,2251952000000.0,-485901000000.0,33400000000.0,-452501000000.0,63167000000.0,1736284000000.0,3081000000.0,1799451000000.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
94,2022-12-31,2023-01-30,Q,VCB,N,0,25534087000000.0,-10724618000000.0,14809469000000.0,4124029000000.0,-1792687000000.0,2331342000000.0,1187847000000.0,4042000000.0,-1965000000.0,721538000000.0,-421945000000.0,299593000000.0,32313000000.0,18662641000000.0,-4564916000000.0,14097725000000.0,-1678630000000.0,12419095000000.0,-3407375000000.0,921799000000.0,-2485576000000.0,-5242000000.0,9938761000000.0,2098.0,9933519000000.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
95,2022-12-31,2023-03-31,Y,VCB,Y,0,88112700000000.0,-34866222000000.0,53246478000000.0,12425007000000.0,-5585907000000.0,6839100000000.0,5768445000000.0,-115194000000.0,81595000000.0,2928339000000.0,-874378000000.0,2053961000000.0,208436000000.0,68082821000000.0,-21250512000000.0,46832309000000.0,-9464218000000.0,37368091000000.0,-8406860000000.0,957823000000.0,-7449037000000.0,-20040000000.0,29939094000000.0,5821.0,29919054000000.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
96,2021-06-30,,Q,MSB,Y,3,2520715000000.0,-1043730000000.0,1476985000000.0,2174243000000.0,-99464000000.0,2074779000000.0,97445000000.0,-138000000.0,-337287000000.0,195317000000.0,-211654000000.0,-16337000000.0,-292000000.0,3295155000000.0,-1081849000000.0,2213306000000.0,-241206000000.0,1972100000000.0,-391826000000.0,-391829000000.0,3000000.0,0.0,1580274000000.0,1383.0,1580274000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
97,2021-12-31,,Y,HDB,Y,12,26176210000000.0,-12285433000000.0,13890777000000.0,2127733000000.0,-200295000000.0,1927438000000.0,179248000000.0,100932000000.0,477213000000.0,496275000000.0,-313638000000.0,182637000000.0,0.0,16758245000000.0,-6382768000000.0,10375477000000.0,-2305860000000.0,8069617000000.0,-1616118000000.0,-1620180000000.0,4062000000.0,-399980000000.0,6053519000000.0,2403.0,6453499000000.0,2024-10-16 23:27:34.656697,2024-10-16 23:27:34.656697
98,2021-12-31,2022-02-02,Q,HDB,N,0,6774049000000.0,-3021053000000.0,3752996000000.0,810794000000.0,-69663000000.0,741131000000.0,91897000000.0,-9494000000.0,36982000000.0,208925000000.0,-192602000000.0,16323000000.0,0.0,4629835000000.0,-1656610000000.0,2973225000000.0,-988067000000.0,1985158000000.0,-400350000000.0,4062000000.0,-396288000000.0,81683000000.0,1507187000000.0,0.0,1588870000000.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
99,2021-12-31,2022-03-21,Y,VPB,Y,0,50827098189273.0,-16478269431247.0,34348828758026.0,6884061483440.0,-2825029506024.0,4059031977416.0,-76393530937.0,8878789802.0,3150866254460.0,5468704474194.0,-2660915922111.0,2807788552083.0,2475737658.0,44301476538508.0,-10718936825345.0,33582539713163.0,-19218767508431.0,14363772204732.0,-2886600366821.0,0.0,-2886600366821.0,-244038105287.0,11721209943198.0,2647.0,11477171837911.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
100,2021-12-31,2022-03-08,Y,MBB,Y,0,38464931833842.0,-12265378387234.0,26199553446608.0,12308294547171.0,-7940917401519.0,4367377145652.0,1331467687313.0,19607164112.0,1647342301106.0,4210763991239.0,-956451173226.0,3254312818013.0,114835064413.0,36934495627217.0,-12377186131444.0,24557309495773.0,-8030050874560.0,16527258621213.0,-3307573727979.0,-1753132501.0,-3305820595478.0,524362343314.0,797781459259.0,0.0,13221438025735.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
101,2021-12-31,2022-01-27,Q,MBB,N,0,10227821188689.0,-3058033390212.0,7169787798477.0,3819077088440.0,-2473643483263.0,1345433605177.0,416550278265.0,58567475010.0,180924403293.0,1103710284147.0,-195727551916.0,907982732231.0,37607220200.0,10116853512653.0,-3462737746327.0,6654115766326.0,-2011426242501.0,4642689523825.0,-939057411518.0,-1236305686.0,-940295717204.0,176331494258.0,3526064312363.0,0.0,3702395806621.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
102,2021-12-31,2022-01-28,Q,KLB,N,0,1155947336807.0,-742493847217.0,413453489590.0,80601272288.0,-4864287610.0,75736984678.0,13609143732.0,0.0,23669768952.0,9261253013.0,-5694200915.0,3567052098.0,0.0,530036439050.0,-369926485514.0,160109953536.0,-28628943257.0,131481010279.0,-25586682256.0,0.0,-25586682256.0,0.0,105894328023.0,2358.0,105894328023.0,2024-10-16 23:27:34.656697,2025-06-06 16:22:34.243264
