,REPORT_DATE,REPORTED_DATE,FREQ_CODE,SECURITY_CODE,AUDITED,MONTH_IN_PERIOD,SIS_20,SIS_1,SIS_1_1,SIS_1_2,SIS_1_3,SIS_2,SIS_3,SIS_4,SIS_5,SIS_6,SIS_7_1,SIS_7_2,SIS_8,SIS_8_1,SIS_9,SIS_9_1,SIS_9_2,SIS_10,SIS_11,SIS_11_1,SIS_11_2,SIS_40,SIS_21,SIS_21_1,SIS_21_2,SIS_21_3,SIS_22,SIS_22_1,SIS_23,SIS_24,SIS_25,SIS_26,SIS_27,SIS_28,SIS_29,SIS_29_1,SIS_30,SIS_31,SIS_32,SIS_32_1,SIS_50_1,SIS_50,SIS_41,SIS_42,SIS_43,SIS_44,SIS_60,SIS_51,SIS_52,SIS_53,SIS_54,SIS_55,SIS_56,SIS_61,SIS_62,SIS_70,SIS_71,SIS_72,SIS_80,SIS_80_1,SIS_90,SIS_91,SIS_92,SIS_100,SIS_100_1,SIS_100_2,SIS_200,SIS_201,SIS_202,SIS_203,SIS_203_1,SIS_301,SIS_302,SIS_303,SIS_304,SIS_305,SIS_306,SIS_307,SIS_400,SIS_401,SIS_402,SIS_500,SIS_501,SIS_502,SIS_1_4,SIS_21_4,SIS_300,CREATED_DATE,UPDATED_DATE
36,2021-06-30,2021-08-13,S,HFT,Y,0,55666898157.0,4307091274.0,3072143860.0,51679252.0,1183268162.0,4365745210.0,31750744867.0,,,14431119983.0,,,,,649158248.0,,,,163038575.0,,,-32298460470.0,-32341399.0,-7573052.0,-8981397.0,-15786950.0,,,,,,-63626353.0,-31739372993.0,,,,-461594800.0,,-1524925.0,,,508911872.0,,508911872.0,,,-3083511095.0,,-2699603336.0,,,-383907759.0,,,-13687566940.0,7106271524.0,66.0,-67113388.0,-67113322.0,,7039158202.0,6996460347.0,42697855.0,,,,7039158202.0,7039158202.0,,,,,,,,,,,7039158202.0,7039158202.0,,,88.0,,,,,2024-10-16 23:27:57.068531,2025-06-06 16:24:46.684241
37,2021-06-30,2021-08-13,S,ART,Y,0,44179216563.0,5205758998.0,600000000.0,4605719400.0,39598.0,7754519614.0,16362602066.0,,,14384209335.0,,,,,327126550.0,,,145000000.0,,,,-35771602926.0,-28524069240.0,-4550000000.0,-23974069240.0,,,,,,,,-6537270936.0,,,,-294459534.0,-415803216.0,,,,37874152.0,,37874152.0,,,,,,,,,,,-6332745483.0,2112742306.0,36370000.0,-213244500.0,-176874500.0,,1935867806.0,21304217646.0,-19368349840.0,,,,1935867806.0,1935867806.0,,,,,,,,,,,1935867806.0,1935867806.0,,21981.0,21981.0,,,,,2024-10-16 23:27:57.068531,2025-06-06 16:24:46.684241
38,2022-06-30,2022-08-11,S,VCI,Y,0,1838477912237.0,645036105992.0,771741155485.0,-105615311037.0,13998254678.0,17097445063.0,376605597455.0,94102787093.0,,661520801809.0,,,3215670451.0,,4392522396.0,,,36337659636.0,169322342.0,,,669932325225.0,417970177912.0,455121530439.0,-25874820092.0,520439500.0,,,,,,9534568069.0,218963482304.0,,,,9280024110.0,14184072830.0,,,,31928073896.0,28280000000.0,3648073896.0,,,332920451227.0,10782000000.0,231631777574.0,,,90506673653.0,,,-37296908369.0,830256301312.0,43911181818.0,-7150000.0,43904031818.0,,874160333130.0,977191845274.0,-103031512144.0,-156296371146.0,-182185019921.0,25888648775.0,717863961984.0,717863961984.0,,,,-143227635134.0,,,,,,,574636326850.0,574636326850.0,,,2153.0,2153.0,-35087993134.0,-11796971935.0,-143227635134.0,2024-10-16 23:27:57.068531,2025-06-06 16:24:46.684241
39,2021-06-30,2021-08-16,S,ASEANSEC,Y,0,236532973946.0,167959728526.0,274400000.0,166000837350.0,1684491176.0,35024628691.0,846135820.0,,,29040623465.0,,,15116290.0,,1522151720.0,,,1527801213.0,596788221.0,,,-35933889490.0,-26099046410.0,,-26099046410.0,,,,,,,-831952174.0,-6352898886.0,,,,-1247802613.0,-1326763749.0,-75425658.0,,,245146561.0,150000.0,244996561.0,,,-447589960.0,,-447589960.0,,,,,,-7027556814.0,193369084243.0,11867091.0,-20211.0,11846880.0,,193380931123.0,53479140183.0,139901790940.0,-38339292032.0,-10358933844.0,-27980358188.0,155041639091.0,155041639091.0,,,,,,,,,,,155041639091.0,155041639091.0,,,1550.0,,,,,2024-10-16 23:27:57.068531,2025-06-06 16:24:46.684241
40,2021-06-30,2021-08-12,S,JBSV,Y,0,25195301600.0,37947674.0,,36558140.0,1389534.0,24702252076.0,,,,556395.0,,,,,,,,454545455.0,,,,-421499761.0,-1242610.0,,-1242610.0,,,,,,,,-419900224.0,,,,-356927.0,,,,,44087552.0,,44087552.0,,,-422407666.0,,-406028766.0,,,-16378900.0,,,-20776391724.0,3619090001.0,181818182.0,,181818182.0,,3800908183.0,3774319403.0,26588780.0,-136839060.0,-129691768.0,-7147292.0,3664069123.0,3664069123.0,,,,,,,,,,,3664069123.0,3664069123.0,,,,,,,,2024-10-16 23:27:57.068531,2025-06-06 16:24:46.684241
41,2024-06-30,2024-08-15,S,SBS,Y,0,66862551061.0,706485047.0,603255047.0,730000.0,102500000.0,,37466003030.0,,,25902927009.0,,,,,1038388930.0,,,1198727273.0,550019772.0,,,-44494387761.0,-18050094647.0,-8799711660.0,-9250382987.0,,,,,-1745845508.0,,,-23295437245.0,,,,-1403010361.0,,,,,2578055459.0,,2578055459.0,,,-19462452601.0,,-19462452601.0,,,,,,-46189842963.0,-40706076805.0,56619.0,,56619.0,,-40706020186.0,-31455631463.0,-9250388723.0,2199246846.0,,2199246846.0,-38506773340.0,-38506773340.0,,,,,,,,,,,-38506773340.0,-38506773340.0,,-38506773340.0,-263.0,,,,,2024-10-16 23:27:57.068531,2025-06-06 16:24:46.684241
42,2024-06-30,2024-08-13,S,JSIC,Y,0,15872477621.0,,,,,8527772600.0,33650699.0,,,4399290142.0,,,1930084008.0,,631454903.0,,,,350225269.0,,,-9771332390.0,,,,,,,,,,,-8962731043.0,,-601390299.0,,-207211048.0,,,,,13918295.0,285879.0,13632416.0,,,-3992127.0,-3992127.0,,,,,,,-4343197118.0,1767874281.0,156125.0,,156125.0,,1768030406.0,1768030406.0,,-353606081.0,-353606081.0,,1414424325.0,1414424325.0,,,,,,,,,,,1414424325.0,1414424325.0,,,,,,,,2024-10-16 23:27:57.068531,2025-06-06 16:24:46.684241
43,2024-06-30,2024-08-13,S,KBSV,Y,0,575250507010.0,64985884717.0,33052175784.0,-55627356994.0,87561065927.0,82260339122.0,266181586961.0,,,155550584149.0,,,,,3990318213.0,,,1164586623.0,1117207225.0,,,169813744136.0,95590925.0,75026424.0,-575249.0,21139750.0,,,,,,,162832614028.0,,,,3558796053.0,3326743130.0,,,,12685635457.0,10198341790.0,2487293667.0,,,195847073029.0,,194769527753.0,,,1077545276.0,,,-61817662552.0,160457662750.0,,,,,160457662750.0,216084444495.0,-55626781745.0,-32127066671.0,-29581427873.0,-2545638798.0,128330596079.0,128330596079.0,,,,,,,,,,,128330596079.0,128330596079.0,,428.0,428.0,428.0,,,,2024-10-16 23:27:57.068531,2025-06-06 16:24:46.684241
44,2024-06-30,2024-08-14,S,JBSV,Y,0,53851983212.0,25303771910.0,11562193377.0,-4547617945.0,18289196478.0,10930936835.0,16182467232.0,,,1397745886.0,,,,,37061349.0,,,,,,,-16644771006.0,-104093880.0,-82130000.0,-21963880.0,,,,,,,-2791479442.0,-13562632698.0,,,,-186564986.0,,,,,151341749.0,,151341749.0,,,-5917656605.0,,-5824141458.0,,,-93515147.0,,,-36248007537.0,-4807110187.0,,-60000000.0,-60000000.0,,-4867110187.0,-297528362.0,-4569581825.0,334556964.0,,334556964.0,-4532553223.0,-4532553223.0,,,,,,,,,,,-4532553223.0,-4532553223.0,,,,,,,,2024-10-16 23:27:57.068531,2025-06-06 16:24:46.684241
45,2024-06-30,2024-08-14,S,BMSC,Y,0,135733561953.0,100435213396.0,49240874988.0,36377658628.0,14816679780.0,3665260594.0,330376374.0,,,14724357770.0,,,,,1184469316.0,,,14898185250.0,495699253.0,,,-73902523793.0,-64110395266.0,-7105262092.0,-57005133174.0,,,,,,,-3372051965.0,-2839761711.0,,,,-1260080236.0,-2270730419.0,-49504196.0,,,249459926.0,,249459926.0,,,-12836643476.0,,-12836643476.0,,,,,,-12137506439.0,37106348171.0,2867795796.0,-131348166.0,2736447630.0,,39842795801.0,60470270347.0,-20627474546.0,-7607002692.0,-11732497601.0,4125494909.0,32235793109.0,32235793109.0,,,,,,,,,,,32235793109.0,32235793109.0,,,417.0,,,,,2024-10-16 23:27:57.068531,2025-06-06 16:24:46.684241
46,2024-06-30,2024-08-14,S,DASC,Y,0,16360263516.0,1452058632.0,,567240000.0,884818632.0,,7113749028.0,,,7065584934.0,,,,,470935289.0,,,253363633.0,4572000.0,,,-6632911014.0,213162834.0,,213162834.0,,,,,,,-203176571.0,-5585483884.0,,,,-613066079.0,-270255033.0,-174092281.0,,,1021267412.0,,1021267412.0,,,243915590.0,,,,243915590.0,,,,-7408383263.0,3584152241.0,,,,,3584152241.0,2803749407.0,780402834.0,-591117493.0,-591117493.0,,2993034748.0,2993034748.0,,,,,,,,,,,2993034748.0,2993034748.0,,,,,,,,2024-10-16 23:27:57.068531,2025-06-06 16:24:46.684241
47,2024-06-30,2024-08-14,S,MASC,Y,0,1274049184257.0,107203403276.0,72670934823.0,34078753293.0,453715160.0,66319839323.0,736650778539.0,,,342469870938.0,,,4031938292.0,,13812943452.0,,,,3560410437.0,,,-780515677418.0,-64874684803.0,-64104688293.0,-769996510.0,,,,,-384584242975.0,,,-315686523660.0,,,,-15369000980.0,,-1225000.0,,,,,,,,,,,,,,,,-102605302568.0,390928204271.0,185769552.0,-735362.0,185034190.0,,391113238461.0,357804481678.0,33308756783.0,-78686365005.0,-78722907988.0,36542983.0,312426873456.0,312426873456.0,,,,24085045182.0,,,,,,,336511918638.0,336511918638.0,,,,,,,24085045182.0,2024-10-16 23:27:57.068531,2025-06-06 16:24:46.684241
48,2024-06-30,2024-08-14,S,KSS,Y,0,86477207393.0,55636686874.0,14703978646.0,1512267800.0,39420440428.0,217582189.0,4268844069.0,,,3194198034.0,,,,,1641996747.0,,,,21517899480.0,,,-5329191455.0,2524676000.0,,2524676000.0,,,,,,,-632555800.0,-4553381699.0,,,,-2353415056.0,,-314514900.0,,,174434803.0,,72433946.0,,102000857.0,-4656900.0,,-4656900.0,,,,,,-31473542653.0,49844251188.0,1105048268.0,-2009837.0,1103038431.0,,50947289619.0,46910345819.0,4036943800.0,-10196176663.0,-9388787903.0,-807388760.0,40751112956.0,40751112956.0,,,,,,,,,,,40751112956.0,40751112956.0,,407.0,407.0,407.0,,,,2024-10-16 23:27:57.068531,2025-06-06 16:24:46.684241
49,2024-06-30,2024-08-28,S,TCI,Y,0,118585698397.0,44413576257.0,28245612069.0,14362198588.0,1805765600.0,4159862377.0,44343408689.0,9088044400.0,,15388960097.0,,,62019022.0,,451632641.0,,,,678194914.0,,,-28692567045.0,-11659924387.0,-3945841045.0,-7714083342.0,,,,,-50301370.0,,-526107937.0,-14591807636.0,,,,-537747166.0,,-1326678549.0,,,867903322.0,,397783322.0,,470120000.0,-29475739727.0,,-21675958207.0,,-7619781520.0,-180000000.0,,,-24004487563.0,37280807384.0,625624090.0,-629088587.0,-3464497.0,,37277342887.0,38249009161.0,-971666274.0,-2746970069.0,-5376333102.0,2629363033.0,34530372818.0,34283483973.0,,246888845.0,,-95596343266.0,,,,,,,-61065970448.0,-61065970448.0,,297.0,297.0,,,,-95596343266.0,2024-10-16 23:27:57.068531,2025-06-06 16:24:46.684241
50,2024-06-30,2024-08-14,S,HDBS,Y,0,1225134363782.0,212536504347.0,198513383826.0,14009965154.0,13155367.0,2693699.0,11020370281.0,,,6772011828.0,,,,,3087183627.0,,,199930000000.0,40042000000.0,,,-788470387793.0,-759230389524.0,-759232209144.0,1819620.0,,,,,,,-4533680200.0,-6289094323.0,-10026484908.0,,,-3838508821.0,-2666594205.0,-1885635812.0,,,19513204334.0,,19513204334.0,,,-58959498542.0,,-51173762926.0,,,-7785735616.0,,,-23719863629.0,373497818152.0,,,,,373497818152.0,359486033378.0,14011784774.0,-75580665890.0,-75580665890.0,,297917152262.0,297917152262.0,,,,,,,,,,,297917152262.0,297917152262.0,,,2794.0,2794.0,,,,2024-10-16 23:27:57.068531,2025-06-06 16:24:46.684241
51,2021-06-30,2021-08-09,S,VCBS,Y,0,642355279472.0,260439188100.0,104882434414.0,57716258164.0,97840495522.0,,97610688478.0,,,205970752170.0,,,,,8571812821.0,,,6159636363.0,22834075711.0,,,-131314971881.0,-7301650986.0,-5465782971.0,-1270817053.0,-565050962.0,,,,-94760298.0,,-5061093846.0,-96823509720.0,-5792633911.0,,,-11467290080.0,-4774033040.0,,,,132388109.0,101800399.0,30587710.0,,,-73813656118.0,-1119929029.0,-72693727089.0,,,,,,-50962447679.0,386396591903.0,,,,,386396591903.0,329951150792.0,56445441111.0,-77152246618.0,-65556226976.0,-11596019642.0,309244345285.0,309244345285.0,,,,,,,,,,,309244345285.0,309244345285.0,,,,,,,,2024-10-16 23:27:57.068531,2025-06-06 16:24:46.684241
52,2023-06-30,2023-08-17,S,TCI,Y,0,74321231277.0,23775616690.0,16287031689.0,6236685001.0,1251900000.0,10373551096.0,16058722637.0,9450750000.0,,9973806538.0,,,45000000.0,,549804982.0,,,100000000.0,546279334.0,,,-31091739305.0,-15250042615.0,-12647842207.0,-2602200408.0,,-98580250.0,,,-2091933984.0,,-264810581.0,-11948553685.0,-11000000.0,,,-554860436.0,,-871957754.0,,,24422589334.0,,1161093956.0,,23261495378.0,-10458920480.0,,-3062920480.0,,,-7396000000.0,,,-20006942588.0,37186218238.0,81350164.0,-108397023.0,-27046859.0,,37159171379.0,33524686786.0,3634484593.0,-4590131655.0,-3991351962.0,-598779693.0,32569039724.0,32387829046.0,32387829046.0,181210678.0,,45159449705.0,,,,,,,77728489429.0,77728489429.0,,321.0,321.0,,,,45159449705.0,2024-10-16 23:27:57.068531,2025-06-06 16:24:46.684241
53,2021-06-30,2021-08-13,S,ACBS,Y,0,784509074532.0,388777766045.0,180030360772.0,171819724024.0,4422125749.0,19425603865.0,129891337789.0,,,239213969602.0,,,,,4198340647.0,,,460225000.0,2541831584.0,,,-478812411361.0,-250307550708.0,-86124124383.0,-44389034225.0,-122376300.0,,,,-79204665188.0,,-3380940645.0,-139663168413.0,,,,-5111229744.0,-1081398203.0,-63458460.0,,,1934799779.0,1721013.0,1933078766.0,,,-270000.0,-270000.0,,,,,,-1414184570.0,-32955243013.0,273261765367.0,1338722828.0,-16066943.0,1322655885.0,,274584421252.0,234320191753.0,40264229499.0,-52730166468.0,-52730166468.0,,221854254784.0,221854254784.0,,,,,,,,,,,221854254784.0,221854254784.0,,,,,32505555500.0,-119672015800.0,,2024-10-16 23:27:57.068531,2025-06-06 16:24:46.684241
54,2021-06-30,2021-08-13,S,BSI,Y,0,600579129559.0,188981567146.0,101187825890.0,77830045739.0,5775540556.0,14370321226.0,124015157036.0,,,238120462465.0,,,240760209.0,,9450606931.0,,,19090454546.0,,,,-292679979441.0,-119235949012.0,-56764021653.0,-57317558379.0,-1472135583.0,,,,6407256000.0,,-4231139037.0,-154851187350.0,-586500000.0,,,-5723471365.0,-14458988677.0,,,,5023551275.0,491241.0,2509496565.0,,2513563469.0,-50915001352.0,-1731403248.0,-47977082624.0,,,-1206515480.0,,,-45949318900.0,216058381141.0,5189925.0,,5189925.0,,216063571066.0,195045162142.0,21018408924.0,-38530116871.0,-38530116871.0,,177533454195.0,177533454195.0,,,,,,,,,,,177533454195.0,177533454195.0,,1460.0,1460.0,,4188154961.0,-3682233397.0,,2024-10-16 23:27:57.068531,2025-06-06 16:24:46.684241
55,2023-06-30,2023-08-02,S,VCBS,Y,0,591703424530.0,226399598708.0,30643528882.0,40633560087.0,155122509739.0,9625629080.0,193169677855.0,3688877640.0,,143262130607.0,,,,,12007905600.0,,,935000000.0,2614605040.0,,,-101871043582.0,20442654611.0,-4106052044.0,25141456535.0,-592749880.0,,,,,-2028453053.0,-7542207977.0,-88022719814.0,-5005205254.0,,,-15002005904.0,-4794972959.0,81866768.0,,,21987341852.0,21824893061.0,162448791.0,,,-146220013350.0,-21711204048.0,-124508809302.0,,,,,,-69358947493.0,296240761957.0,86533594.0,,86533594.0,,296327295551.0,210645229244.0,85682066307.0,-59218272829.0,-46123260668.0,-13095012161.0,237109022722.0,237109022722.0,,,,-68177851.0,,,,,,,237040844871.0,237040844871.0,,,,,,,-68177851.0,2024-10-16 23:27:57.068531,2025-06-06 16:24:46.684241
56,2022-06-30,2022-08-12,S,APG,Y,0,145140302430.0,25034894649.0,25034894649.0,,,66960063251.0,18175468111.0,,,20522716889.0,,,4176487858.0,,353191260.0,,,6650454545.0,97025867.0,,,-129106659327.0,-123003192029.0,-8288533242.0,-114714658787.0,,,,,,,-167847014.0,-5935556284.0,,,,,-64000.0,,,,81485627.0,,81485627.0,,,-3972174864.0,,-3972174864.0,,,,,,-10123247397.0,2019706469.0,12342099.0,-1213467593.0,-1201125494.0,,818580975.0,224642940573.0,-223824359598.0,-163716195.0,-44928588115.0,44764871920.0,654864780.0,654864780.0,,,,,,,654864780.0,,,,1309729560.0,1309729560.0,,654864780.0,6.0,,,,654864780.0,2024-10-16 23:27:57.068531,2025-06-06 16:24:46.684241
57,2023-06-30,2023-08-11,S,SSI,Y,0,3169397572244.0,1395398937592.0,469575428514.0,106878146495.0,810196401875.0,246061359976.0,698555917536.0,4064846757.0,,592530580285.0,,,24334806397.0,,20869587716.0,,,9472376363.0,176819159622.0,,,-855674748788.0,-108928405301.0,-72536499590.0,-23665020438.0,-538934330.0,,,,,,-4558992092.0,-564652314409.0,-892251360.0,-10681809012.0,,-22609401606.0,-7868965037.0,-135482609971.0,,,45787785643.0,808043215.0,13700540887.0,,31279201541.0,-869792314227.0,-21891204745.0,-820180937397.0,,,-27720172085.0,,,-166293920148.0,1323424374724.0,945605696.0,-201114716.0,744490980.0,,1324168865704.0,1177169899829.0,146998965875.0,-254151702441.0,-244767120428.0,-9384582013.0,1070017163263.0,1066166877889.0,,3850285374.0,,-9475527600.0,,,,,,,1060541635663.0,1060541635663.0,,1066166877889.0,713.0,665.0,8748960708.0,-12187950943.0,-9475527600.0,2024-10-16 23:27:57.068531,2025-06-06 16:24:46.684241
58,2023-06-30,2023-08-14,S,VIG,Y,0,21155470344.0,9570000000.0,9570000000.0,,,4855890408.0,69504950.0,,,1543082418.0,,,3628218182.0,,301995097.0,,,,1186779289.0,,,-2228643500.0,,,,,,,,,,-90000000.0,-1774060746.0,,-8520455.0,,-309246632.0,,-46815667.0,,,5261856162.0,,1710726025.0,,3551130137.0,-10643836.0,,-10643836.0,,,,,,-5255504609.0,18922534561.0,13546588.0,-4516416.0,9030172.0,,18931564733.0,18931564733.0,,,,,18931564733.0,18931564733.0,,,,,,,,,,,18931564733.0,18931564733.0,,,419.0,419.0,,,,2024-10-16 23:27:57.068531,2025-06-06 16:24:46.684241
59,2022-06-30,2022-08-12,S,JBSV,Y,0,28766422529.0,3137811065.0,35633475.0,27519550.0,3074658040.0,23074270372.0,,,,161032.0,,,2554180000.0,,60.0,,,,,,,2711232243.0,8663160.0,339000.0,8324160.0,,,,,,,2256003058.0,446042401.0,,,,523624.0,,,,,5515297221.0,,50485479.0,,5464811742.0,1266307140.0,,1235202270.0,,,31104870.0,,,-11637402706.0,18666777661.0,,,,,18666777661.0,18647582271.0,19195390.0,-3686252472.0,-3681964214.0,-4288258.0,14980525189.0,14980525189.0,,,,,,,,,,,14980525189.0,14980525189.0,,,,,,,,2024-10-16 23:27:57.068531,2025-06-06 16:24:46.684241
60,2022-06-30,2022-08-12,S,SJCS,Y,0,10630810521.0,,,,,2210398628.0,10262312.0,,,4861276718.0,,,3463875000.0,,78577863.0,,,,6420000.0,,,-5396560387.0,,,,,,,,,,,-3578904928.0,,-1097213675.0,,-720441784.0,,,,,28128836.0,21033699.0,7095137.0,,,-44590000.0,-44590000.0,,,,,,,-7680767784.0,-2462978814.0,796341948.0,-4431925753.0,-3635583805.0,,-6098562619.0,-6098562619.0,,,,,-6098562619.0,-6098562619.0,,,,,,,,,,,-6098562619.0,-6098562619.0,,,-300.0,-300.0,,,,2024-10-16 23:27:57.068531,2025-06-06 16:24:46.684241
61,2021-06-30,2021-07-22,S,ORS,Y,0,540892654924.0,108674039743.0,72301620217.0,2586264066.0,33786155460.0,7835616.0,13259946678.0,,,34654156643.0,,,5826918458.0,,74456444992.0,,,303425000000.0,588312794.0,,,-262582014879.0,-99634779486.0,-86091240324.0,-13493737256.0,-49801906.0,,,,,,-5000000.0,-23713120034.0,,,,-45620152604.0,-93608962755.0,,,,485435270.0,,485435270.0,,,-66938373990.0,,-66938373990.0,,,,,,-41152457413.0,170705243912.0,9813174662.0,-5067673786.0,4745500876.0,,175450744788.0,186358217978.0,-10907473190.0,-24838062316.0,-37287243596.0,12449181280.0,150612682472.0,150612682472.0,,,,,,,,,,,150612682472.0,150612682472.0,,,1506.0,1506.0,,,,2024-10-16 23:27:57.068531,2025-06-06 16:24:46.684241
62,2023-06-30,2023-08-14,S,AAS,Y,0,399397252195.0,390713364421.0,97736632021.0,,292976732400.0,466273971.0,2371696062.0,,,4782557170.0,,,,,937451480.0,,,125909091.0,,,,-296257723976.0,-284983510605.0,-284983510605.0,,,,,,,,-1531113750.0,-2193711345.0,,-404769018.0,,-1444621518.0,-681320212.0,-4438721918.0,,,92308917.0,,,,,-17020934294.0,,-17020934294.0,,,,,,-12282117736.0,73928785106.0,995406627.0,-9671767.0,985734860.0,,74914519966.0,74914519966.0,,-14982903993.0,-14982903993.0,,59931615973.0,59931615973.0,,,,,,,59931615973.0,,,,119863231946.0,119863231946.0,,59931615973.0,749.0,,,,59931615973.0,2024-10-16 23:27:57.068531,2025-06-06 16:24:46.684241
63,2023-06-30,2023-08-14,S,RHBSEC,Y,0,8526721712.0,,,,,2749611433.0,4440498000.0,,,1320587213.0,,,,,,,,,16025066.0,,,3996610419.0,,,,,,,,,,,2575277182.0,,,,5982812.0,,1415350425.0,,,93194276.0,83822959.0,9371317.0,,,767644612.0,389568.0,767255044.0,,,,,,-6410356754.0,-2554695797.0,,,,,-2554695797.0,-2554695797.0,,,,,-2554695797.0,-2554695797.0,,,,,,,,,,,-2554695797.0,-2554695797.0,,,,,,,,2024-10-16 23:27:57.068531,2025-06-06 16:24:46.684241
64,2021-06-30,2021-08-16,S,VTSS,Y,0,1146241846.0,22266070.0,,22266070.0,,,,,,940344748.0,,,,,3631028.0,,,180000000.0,,,,-863055634.0,-3132950.0,,-3132950.0,,,,,,,,-851429136.0,,,,-8493548.0,,,,,245442.0,,245442.0,,,,,,,,,,,-149974331.0,133457323.0,,-5213963.0,-5213963.0,,128243360.0,109110240.0,19133120.0,,,,128243360.0,128243360.0,,,,,,,,,,,128243360.0,128243360.0,,,,,,,,2024-10-16 23:27:57.068531,2025-06-06 16:24:46.684241
65,2023-06-30,2023-08-01,S,PHS,Y,0,247951807249.0,1690134578.0,644201745.0,915699953.0,130232880.0,42433566506.0,140760903063.0,,,60086773280.0,,,,,2555331264.0,,,,425098558.0,,,-82292152937.0,-376991206.0,-332130854.0,2945411.0,,-47805763.0,,,-4224768087.0,,-1434559266.0,-72532543247.0,,,,-2795652124.0,-606931064.0,-320707943.0,,,30956434556.0,30361125027.0,595309529.0,,,-97355585692.0,-30062098937.0,-67293486755.0,,,,,,-52009132187.0,47251370989.0,94242586.0,-563700202.0,-469457616.0,,46781913373.0,74966073772.0,-28184160399.0,-9712470414.0,-10659050584.0,946580170.0,37069442959.0,37069442959.0,,,,,,,,,,,37069442959.0,37069442959.0,,,247.0,,,,,2024-10-16 23:27:57.068531,2025-06-06 16:24:46.684241
66,2021-06-30,2021-08-13,S,TVSI,Y,0,39989621607.0,15822402225.0,4480348465.0,11342004260.0,49500.0,3730630137.0,10767502160.0,,,6340838928.0,,,1933590134.0,,282324101.0,,,1030454547.0,31879375.0,,,-11067188436.0,-4310014161.0,,-4302899415.0,-7114746.0,,,,650682494.0,,-198244875.0,-5168871713.0,,,,-1084103668.0,-956636513.0,,,,4926942577.0,,4926942577.0,,,-4054794523.0,,-4054794523.0,,,,,,-6792181776.0,23002399449.0,,,,,23002399449.0,15963294604.0,7039104845.0,-3227228538.0,-3227228538.0,,19775170911.0,19775170911.0,,,,,,,,,,,19775170911.0,19775170911.0,,,311.0,,,,,2024-10-16 23:27:57.068531,2025-06-06 16:24:46.684241
67,2022-06-30,2022-08-12,S,TVSI,Y,0,108576602408.0,18095128123.0,4499972595.0,12304805528.0,1290350000.0,5274301362.0,49313127107.0,3731578400.0,,30611126805.0,,,32842522.0,,466623486.0,,,175000000.0,876874603.0,,,-26290607884.0,-6367331000.0,-1173158720.0,-5194172280.0,,,,,,,-373000000.0,-18646811560.0,,,,-569895632.0,,-333569692.0,,,245653499.0,,245653499.0,,,-10507572437.0,,-10507572437.0,,,,,,-24173971872.0,47850103714.0,1755954827.0,-310355153.0,1445599674.0,,49295703388.0,42185070140.0,7110633248.0,-8961672517.0,-7539545867.0,-1422126650.0,40334030871.0,40334030871.0,,,,-75432786491.0,,,,,,,-35098755620.0,-35098755620.0,,40334030871.0,360.0,,,,-75432786491.0,2024-10-16 23:27:57.068531,2025-06-06 16:24:46.684241
68,2021-06-30,2021-08-16,S,BETA,Y,0,64596204762.0,56281854590.0,3060634350.0,53116132540.0,105087700.0,4837851781.0,559732037.0,,,1268489148.0,,,,,328509021.0,,,200000000.0,19768185.0,,,-12073982324.0,-10602813780.0,,-10602813780.0,,,,,409502609.0,,-239000016.0,-1264151794.0,,,,-190268228.0,-186778115.0,-473000.0,,,22321474.0,,22321474.0,,,-508110171.0,,-508110171.0,,,,,,-6270080665.0,45766353076.0,,,,,45766353076.0,3253034316.0,42513318760.0,,,,45766353076.0,45766353076.0,,,,,,,,,,,45766353076.0,45766353076.0,,,1144.0,,,,,2024-10-16 23:27:57.068531,2025-06-06 16:24:46.684241
69,2024-06-30,2024-08-13,S,VUA,Y,0,9588077885.0,5667704662.0,5667704662.0,,,,646189063.0,1301054795.0,,1095204485.0,,,,,662924880.0,,,215000000.0,,,,-8161135774.0,-1773015133.0,-1773015133.0,,,,,,,,-22998702.0,-5705390084.0,,,,-438865972.0,-220865883.0,,,,29222743.0,,29222743.0,,,,,,,,,,,-6076957746.0,-4620792892.0,8287064.0,-613419078.0,-605132014.0,,-5225924906.0,-5225924906.0,,,,,-5225924906.0,-5225924906.0,,,,5754848434.0,,,,,,,528923528.0,528923528.0,,,-154.0,,,,5754848434.0,2024-10-16 23:27:57.068531,2025-06-06 16:24:46.684241
